Model,Threshold,TP,TN,FP,FN,Accuracy,PrecisionPositive,RecallPositive,F1Positive,MacroF1,Selected
VISUAL,0.787000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.788000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.789000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.790000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.791000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.792000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.793000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.794000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.795000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.796000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.797000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.798000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.799000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.800000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.801000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.802000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.803000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.804000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.805000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.806000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.807000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.808000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.809000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.810000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.811000,3,2,1,2,0.625000,0.750000,0.600000,0.666667,0.619048,false
VISUAL,0.812000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.813000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.814000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.815000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.816000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.817000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.818000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.819000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.820000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.821000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.822000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.823000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.824000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.825000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.826000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.827000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.828000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.829000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.830000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.831000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.832000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.833000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.834000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.835000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.836000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.837000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.838000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.839000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.840000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.841000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.842000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.843000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.844000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.845000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.846000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.847000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.848000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.849000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.850000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.851000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.852000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.853000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.854000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.855000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.856000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.857000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.858000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.859000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.860000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.861000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.862000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.863000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.864000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.865000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.866000,2,2,1,3,0.500000,0.666667,0.400000,0.500000,0.500000,false
VISUAL,0.867000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.868000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.869000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.870000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.871000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.872000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.873000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.874000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.875000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.876000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.877000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.878000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.879000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.880000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.881000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.882000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.883000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.884000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.885000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.886000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.887000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.888000,1,2,1,4,0.375000,0.500000,0.200000,0.285714,0.365079,false
VISUAL,0.889000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.890000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.891000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.892000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.893000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.894000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.895000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.896000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.897000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.898000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.899000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.900000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.901000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.902000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.903000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.904000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.905000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.906000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.907000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.908000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.909000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.910000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.911000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.912000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.913000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.914000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.915000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.916000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.917000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.918000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.919000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.920000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.921000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.922000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.923000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.924000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.925000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.926000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.927000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.928000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.929000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.930000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.931000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.932000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.933000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.934000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.935000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.936000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.937000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.938000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.939000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.940000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.941000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.942000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.943000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.944000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.945000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.946000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.947000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.948000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.949000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.950000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.951000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.952000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.953000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.954000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.955000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.956000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.957000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.958000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.959000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.960000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.961000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.962000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.963000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.964000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.965000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.966000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.967000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.968000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.969000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.970000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.971000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.972000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.973000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.974000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.975000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.976000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.977000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.978000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.979000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.980000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.981000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.982000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.983000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.984000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.985000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.986000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.987000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.988000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.989000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.990000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.991000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.992000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.993000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.994000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.995000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.996000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.997000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.998000,0,2,1,5,0.250000,0.000000,0.000000,0.000000,0.200000,false
VISUAL,0.999000,0,3,0,5,0.375000,0.000000,0.000000,0.000000,0.272727,false
VISUAL,1.000000,0,3,0,5,0.375000,0.000000,0.000000,0.000000,0.272727,false
TEXTUAL,0.000000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.001000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.002000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.003000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.004000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.005000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.006000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.007000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.008000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.009000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.010000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.011000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.012000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.013000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.014000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.015000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.016000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.017000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.018000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.019000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.020000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.021000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.022000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.023000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.024000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.025000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.026000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.027000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.028000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.029000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.030000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.031000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.032000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.033000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.034000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.035000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.036000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.037000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.038000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.039000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.040000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.041000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.042000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.043000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.044000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.045000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.046000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.047000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.048000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.049000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.050000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.051000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.052000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.053000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.054000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.055000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.056000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.057000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.058000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.059000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.060000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.061000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.062000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.063000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.064000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.065000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.066000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.067000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.068000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.069000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.070000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.071000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.072000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.073000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.074000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.075000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.076000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.077000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.078000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.079000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.080000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.081000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.082000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.083000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.084000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
